UserID,Gender,AgeGroup,FamilySubscription,MonthsSubscribed,StreamingQuality,CustomerSupportRating,BillingCycle,MonthlyPlanPrice,CancelledSubscription,AvgWatchTimePerWeek,PreferredGenre,AppRating
6986-IXNDM,1,1,0,14,0,3,1,92.9,0,6,0,3.1
1731-TVIUK,0,1,0,4,0,4,1,93.5,1,29,0,1.4
2987-BJXIK,0,1,0,70,1,1,0,84.7,0,15,1,3.6
9769-TSBZE,0,1,0,70,1,4,0,66.0,0,18,3,3.4
0406-BPDVR,0,0,1,54,0,2,2,101.5,1,27,0,3.1
0618-XWMSS,1,1,0,28,0,1,1,74.9,1,16,3,4.7
1395-WSWXR,1,1,0,24,2,0,0,20.75,0,13,0,3.1
6023-GSSXW,0,1,1,69,1,1,0,61.45,0,4,0,5.0
6752-APNJL,1,1,1,42,1,1,1,54.5,0,24,1,3.0
5276-KQWHG,0,0,0,2,0,3,1,69.6,1,16,4,1.5
0420-HLGXF,0,0,0,39,0,3,1,99.75,0,26,1,2.9
7446-KQISO,1,1,1,45,0,4,0,109.75,0,26,0,1.7
9823-EALYC,1,1,1,72,1,4,0,80.85,0,29,4,3.4
0582-AVCLN,0,1,0,38,2,0,0,20.3,0,9,4,3.8
5803-NQJZO,1,1,1,72,1,5,0,67.8,0,28,4,2.9
2565-JSLRY,1,1,0,1,2,0,1,24.05,1,13,3,1.4
2607-DHDAK,1,1,1,72,2,0,0,19.8,0,6,0,2.9
1073-XXCZD,1,1,1,55,2,0,0,25.7,0,9,2,1.3
0743-HRVFF,0,1,1,51,1,5,2,56.15,0,18,1,3.7
4006-HKYHO,1,1,0,63,1,5,0,86.7,0,28,3,4.2
3727-JEZTU,0,1,0,1,2,0,1,20.4,0,8,1,4.8
8143-ETQTI,0,1,1,23,2,0,0,19.65,0,29,2,1.6
6689-KXGBO,0,1,0,1,1,1,1,50.55,1,8,4,3.1
9667-TKTVZ,0,1,0,2,1,4,1,54.35,0,4,2,3.3
3657-COGMW,0,0,0,52,0,2,1,108.1,0,26,1,4.7
8570-KLJYJ,0,1,0,36,1,2,2,54.45,0,10,2,3.5
7754-IXRMC,0,1,0,1,1,2,1,45.35,0,29,0,1.6
9473-CBZOP,0,1,0,28,1,1,2,59.0,0,9,2,2.7
2969-WGHQO,0,1,1,7,1,2,2,69.45,0,29,0,3.6
6615-NGGZJ,1,1,0,14,0,2,1,100.55,1,27,2,3.8
4334-HOWRP,1,0,1,72,1,5,0,64.95,0,26,0,4.5
4255-DDUOU,0,1,1,1,2,0,1,20.5,1,16,0,1.7
5863-OOKCL,0,1,0,10,2,0,1,18.85,0,11,2,4.8
1686-STUHN,1,1,0,42,2,0,2,19.8,0,17,3,1.2
1329-VHWNP,0,1,0,7,1,1,1,25.05,0,27,4,4.9
2984-MIIZL,1,1,0,4,0,2,1,74.8,1,24,4,4.4
0266-GMEAO,1,1,1,72,0,4,0,114.3,0,20,4,3.6
5590-YRFJT,0,1,1,20,1,3,1,24.45,1,14,0,3.9
5574-NXZIU,1,1,0,63,0,5,0,109.2,0,25,4,1.3
0019-GFNTW,0,1,0,56,1,5,0,45.05,0,21,0,1.2
4256-ZWTZI,0,1,0,5,1,4,1,51.0,0,15,3,1.4
8309-PPCED,0,1,1,72,0,4,0,110.45,0,9,2,1.3
4098-NAUKP,1,0,1,68,0,1,1,84.65,0,27,2,3.2
5196-WPYOW,1,1,1,67,1,5,2,60.05,0,12,0,1.9
4608-LCIMN,1,1,1,8,1,1,1,44.65,0,12,0,4.4
1485-YDHMM,1,1,1,52,0,4,1,93.25,0,4,3,2.8
4054-CUMIA,0,1,1,18,2,0,1,20.25,0,16,4,3.8
0603-TPMIB,0,1,1,59,2,0,0,25.45,0,15,3,3.6
2525-GVKQU,0,1,0,60,2,0,0,20.6,0,24,2,2.3
8161-QYMTT,1,1,0,7,0,2,1,94.1,0,8,2,2.0
9581-GVBXT,1,1,1,59,1,3,2,34.8,0,11,4,2.4
5862-BRIXZ,1,1,0,46,1,5,0,60.75,0,15,2,4.2
5404-GGUKR,1,1,0,5,1,2,1,51.35,0,11,0,3.3
3308-JSGML,1,0,1,59,1,5,0,64.05,0,15,2,2.0
2126-GSEGL,0,1,1,70,1,4,0,84.8,0,7,1,4.3
3677-TNKIO,0,1,0,14,0,2,1,71.0,1,16,4,1.2
0440-QEXBZ,0,1,0,44,1,3,1,50.15,0,7,4,3.8
2434-EEVDB,0,1,1,64,0,2,0,94.6,0,11,4,2.8
6762-QVYJO,0,1,1,58,1,5,0,59.75,0,10,1,3.9
6199-IWKGC,0,0,1,46,0,5,2,100.25,0,9,3,4.7
2675-DHUTR,1,0,1,58,0,2,1,98.9,0,10,0,4.0
8152-VETUR,0,1,1,72,0,2,0,97.7,0,24,4,2.8
9667-EQRXU,0,0,0,30,1,1,1,40.3,1,5,2,1.6
7446-YPODE,1,0,0,11,1,1,1,60.25,0,25,0,4.2
9522-BNTHX,0,0,0,34,1,3,1,56.25,0,26,2,2.8
4676-WLUHT,1,1,0,54,1,1,0,46.2,0,17,0,1.3
3329-WDIOK,0,1,0,3,1,1,1,50.6,1,10,0,3.9
7980-MHFLQ,0,1,1,72,2,0,0,24.9,0,3,2,2.2
2873-ZLIWT,0,1,1,40,0,4,1,84.85,1,9,2,1.2
3415-TAILE,0,1,1,2,1,2,1,65.7,1,21,0,4.6
0757-WCUUZ,1,1,1,54,1,3,0,63.35,0,4,4,2.9
1629-DQQVB,0,1,0,14,1,3,1,50.1,0,16,2,2.1
1915-IOFGU,0,1,0,1,0,3,1,70.5,1,20,1,3.9
3045-XETSH,0,1,0,10,0,2,1,94.85,1,17,1,4.5
0374-AACSZ,0,1,0,1,1,1,1,50.15,0,16,0,1.0
7239-HZZCX,1,1,0,1,2,0,1,19.75,1,26,3,3.8
4872-VXRIL,1,1,0,56,1,4,2,64.65,0,27,0,4.1
9140-CZQZZ,0,1,1,68,1,4,0,79.6,0,21,0,1.8
3423-HHXAO,0,1,1,14,2,0,2,19.5,0,21,4,3.0
9938-TKDGL,1,1,1,68,0,5,0,99.55,0,24,4,1.4
0531-ZZJWQ,1,0,1,55,0,2,1,74.0,0,29,3,4.0
6537-QLGEX,0,1,0,16,1,3,1,38.9,0,28,3,4.4
2688-BHGOG,1,0,0,9,0,3,1,79.55,0,19,3,1.4
7683-CBDKJ,1,1,1,14,1,2,1,65.45,1,24,3,4.3
0946-CLJTI,1,0,1,58,0,1,1,98.7,1,30,3,4.1
3160-TYXLT,1,1,0,53,1,2,1,46.3,0,21,0,2.4
1325-USMEC,1,1,1,70,0,2,0,99.35,0,29,0,3.8
0916-QOFDP,0,0,1,14,0,2,1,95.8,0,18,1,1.0
0628-CNQRM,1,1,1,22,1,5,2,67.5,1,22,1,4.7
5606-AMZBO,0,1,1,10,0,1,1,78.15,0,27,2,3.2
6199-IPCAO,0,1,1,29,2,0,0,26.1,0,21,0,3.5
7665-TOALD,0,1,0,1,0,2,1,69.6,1,3,3,3.7
0112-QWPNC,1,1,1,49,1,4,2,84.35,1,21,2,3.2
0324-BRPCJ,0,0,1,68,0,3,1,100.2,1,9,4,4.4
2777-PHDEI,0,1,0,1,0,3,1,78.05,1,25,0,3.4
5640-CAXOA,0,1,0,30,1,5,2,40.35,0,13,1,4.6
2235-EZAIK,0,1,1,72,1,4,0,79.2,0,7,0,3.3
3847-BAERP,0,1,0,10,2,0,1,20.9,0,19,0,1.7
1196-AMORA,1,1,0,7,0,3,1,73.6,1,13,0,4.7
4282-YMKNA,0,1,0,9,0,3,1,74.75,1,26,0,3.7
1453-RZFON,0,1,0,1,1,3,1,49.9,0,28,4,3.8
8263-OKETD,0,1,0,20,1,4,1,68.9,0,10,1,4.9
0670-KDOMA,0,1,0,1,2,0,1,20.25,0,12,0,1.3
2476-YGEFM,0,1,0,29,0,3,1,76.0,0,14,4,2.7
8687-BAFGU,1,1,0,1,0,5,1,74.0,0,12,2,2.0
0641-EVBOJ,1,1,0,3,0,4,1,82.3,0,15,0,3.5
0829-XXPLX,0,1,0,20,0,2,1,89.4,0,28,4,4.2
9974-JFBHQ,1,1,0,64,0,5,1,99.15,0,20,3,4.9
5356-RHIPP,1,1,0,1,2,0,1,20.2,1,12,2,2.8
6624-JDRDS,0,1,0,6,1,3,1,29.45,0,21,1,4.1
0608-JDVEC,1,1,1,50,2,0,0,19.8,0,22,0,4.7
9780-FKVVF,1,1,0,6,1,1,1,59.15,0,19,0,3.7
1919-RTPQD,1,1,1,7,1,3,1,44.75,0,22,4,2.0
5214-NLTIT,1,1,1,72,0,2,0,90.8,0,18,1,3.4
3345-PBBFH,1,1,1,8,1,1,1,49.55,0,7,3,4.9
5055-BRMNE,0,1,1,67,0,4,0,106.7,0,5,2,5.0
9189-JWSHV,0,0,1,24,0,2,1,93.55,1,29,1,3.6
2190-PHBHR,0,1,1,72,0,1,0,94.45,0,17,0,4.5
2650-GYRYL,1,1,1,33,2,0,2,19.45,0,28,4,1.8
0746-JTRFU,1,1,0,2,1,1,1,25.05,1,4,3,2.0
5208-FVQKB,1,1,1,70,1,5,0,67.95,0,15,4,4.8
7184-LRUUR,0,1,0,22,1,3,2,65.25,0,24,2,1.5
6627-CFOSN,0,1,0,59,0,3,1,99.45,0,10,1,1.8
3982-JGSFD,1,1,0,36,2,0,2,20.35,0,25,4,2.7
1574-DYCWE,0,1,1,51,2,0,0,19.95,0,29,4,3.4
7247-XOZPB,1,1,1,53,1,4,2,77.4,0,19,0,3.4
2466-FCCPT,0,1,1,20,2,0,2,19.7,0,6,4,2.2
6211-WWLTF,1,1,1,63,0,3,0,99.7,0,21,3,4.7
4826-TZEVA,0,1,0,40,0,3,1,74.8,0,24,1,4.7
6016-NXBNJ,1,1,0,35,2,0,2,19.15,0,27,2,2.6
9138-EFSMO,1,1,1,26,0,1,2,78.95,0,11,4,2.7
0576-WNXXC,1,0,1,27,0,3,1,95.55,1,25,3,3.8
4632-XJMEX,1,1,0,53,1,5,2,62.85,0,17,2,3.7
8910-LEDAG,1,0,1,34,0,2,1,71.55,0,30,3,2.5
3452-GWUIN,0,0,1,19,0,1,1,94.95,0,11,4,2.7
2716-GFZOR,1,1,1,43,0,2,1,86.1,0,26,4,2.4
3724-UCSHY,1,1,1,6,2,0,1,19.55,0,23,1,1.9
8626-XHBIE,1,1,0,56,2,0,0,24.8,0,11,0,2.8
4628-CTTLA,1,1,0,57,1,2,1,39.3,1,16,3,3.7
3192-LNKRK,1,1,1,34,0,3,1,84.05,0,25,0,4.0
4439-YRNVD,0,1,0,10,1,4,1,36.25,0,23,0,4.1
2876-VBBBL,0,1,0,1,2,0,1,20.25,1,18,2,2.5
6834-NXDCA,0,1,0,13,1,2,1,23.9,1,26,2,4.1
2208-UGTGR,1,1,0,56,0,3,1,98.6,0,25,3,1.0
3005-TYFRD,0,1,1,55,0,2,1,103.65,0,27,0,2.9
8670-MEFCP,0,1,1,36,1,4,0,92.9,0,28,1,4.2
3079-BCHLN,1,1,1,47,2,0,2,19.9,0,19,0,3.5
7777-UNYHB,0,1,1,12,2,0,1,20.1,0,15,2,2.9
5597-GLBUC,0,1,0,1,0,3,1,85.45,1,11,0,3.6
7278-CKDNC,1,0,0,24,0,1,1,80.5,0,17,4,4.6
2748-MYRVK,0,1,0,63,0,3,2,99.9,1,9,4,3.3
8450-UYIBU,0,0,0,35,1,2,1,39.85,0,3,1,4.2
2969-VAPYH,0,1,0,67,1,5,2,60.5,0,3,3,4.9
4822-YCXMX,1,1,0,25,0,1,1,84.8,1,7,0,3.8
7181-OQCUT,1,1,0,21,0,3,1,103.85,0,26,4,3.3
8474-UMLNT,0,1,0,13,1,5,1,67.8,0,11,3,1.1
9821-POOTN,1,1,1,35,0,1,1,75.2,1,14,4,2.5
3836-FZSDJ,1,0,1,71,2,0,0,24.85,0,8,3,3.3
9142-XMYJH,0,1,0,29,2,0,1,19.35,0,30,3,4.2
6559-ILWKJ,1,1,1,71,1,2,0,49.35,1,15,4,2.8
0187-QSXOE,1,0,1,7,0,3,1,89.0,0,28,2,4.8
7733-UDMTP,0,0,0,57,1,1,1,55.0,0,30,3,2.1
2649-HWLYB,1,1,1,65,1,4,0,76.15,0,10,0,4.0
5214-CHIWJ,1,1,0,27,2,0,2,20.3,0,17,4,2.7
4229-CZMLL,1,1,0,6,0,3,1,74.9,1,8,2,2.9
6904-JLBGY,0,0,0,72,0,5,0,117.35,0,29,4,4.2
2465-BLLEU,1,1,0,1,2,0,1,19.75,0,8,1,2.2
1685-VAYJF,1,1,0,11,1,1,1,45.2,0,6,0,1.4
8874-EJNSR,1,1,1,39,2,0,0,25.2,0,13,1,3.1
6917-YACBP,0,0,0,59,0,3,1,89.75,0,23,3,3.1
5049-MUBWG,1,1,0,26,1,4,2,75.0,0,20,3,4.2
4223-WOZCM,1,0,0,2,1,3,1,49.95,0,5,1,4.9
0769-MURVM,0,1,1,72,1,4,0,65.7,0,5,1,1.2
9253-VIFJQ,1,1,1,65,1,2,2,67.05,0,14,3,3.4
7030-FZTFM,1,1,1,72,0,5,0,110.9,0,29,2,3.7
9741-YLNTD,1,1,0,6,0,4,1,87.95,0,23,0,4.9
5917-RYRMG,1,0,0,32,2,0,2,19.8,0,23,4,4.8
5120-ZBLAI,0,1,1,50,1,1,2,75.7,0,8,1,3.8
1194-BHJYC,1,1,1,61,1,4,0,62.15,0,23,0,3.1
3663-MITLP,0,1,0,15,0,2,1,101.25,1,30,4,1.6
0906-QVPMS,1,1,1,72,0,5,0,115.15,0,8,4,2.5
9025-ZRPVR,1,1,0,9,2,0,1,18.95,1,10,1,3.3
1905-OEILC,0,1,0,1,2,0,1,19.5,0,17,2,3.9
7858-GTZSP,0,1,0,12,0,2,1,86.55,0,20,2,3.5
3285-UCQVC,0,1,0,37,1,5,1,28.6,1,22,0,3.9
6248-BSHKG,1,1,1,61,2,0,2,20.4,0,18,0,2.7
4685-TFLLS,1,1,1,18,2,0,2,19.8,0,8,3,3.9
3470-BTGQO,1,1,0,21,1,2,1,45.65,0,30,2,1.6
1209-VFFOC,1,1,1,68,1,5,0,56.4,0,23,0,1.7
8224-DWCKX,1,0,0,12,0,1,1,73.3,0,19,3,1.7
5482-PLVPE,0,0,0,2,1,3,1,24.35,1,11,4,4.6
4553-DVPZG,0,1,1,62,0,2,1,101.35,0,21,0,1.3
4902-OHLSK,0,0,0,29,0,4,1,98.65,1,20,3,4.2
6917-IAYHD,1,1,0,1,1,4,1,33.6,0,27,2,1.9
0495-ZBNGW,1,0,1,5,0,2,1,79.9,1,25,4,2.9
8620-RJPZN,0,1,0,1,2,0,1,20.7,0,7,0,4.7
7572-KPVKK,1,1,0,62,0,5,0,104.05,0,30,2,3.3
2642-MAWLJ,0,1,1,36,2,0,0,20.25,0,8,4,1.8
2357-COQEK,0,0,0,28,0,5,1,103.3,1,14,1,2.1
7103-ZGVNT,0,1,1,69,1,5,2,73.7,0,13,2,4.7
3737-GCSPV,0,1,1,11,0,5,1,96.2,1,18,1,2.7
2027-WKXMW,0,1,1,63,0,4,1,108.75,0,22,0,3.3
7137-NAXML,1,1,0,23,2,0,2,20.15,0,19,3,2.8
2428-ZMCTB,1,1,0,10,2,0,1,19.75,0,22,0,2.5
2961-VNFKL,0,1,1,71,2,0,0,25.95,0,11,2,1.9
1768-HNVGJ,0,0,0,45,1,5,1,70.05,0,3,1,3.7
6963-KQYQB,0,1,1,70,2,0,0,24.05,0,28,1,3.9
5934-RMPOV,0,1,0,22,0,2,1,84.75,0,5,4,2.1
1207-BLKSA,0,1,1,52,2,0,0,23.05,0,23,0,4.2
4088-YLDSU,1,1,1,55,0,4,2,104.15,1,25,0,4.4
8316-BBQAY,0,1,0,65,1,5,0,59.95,0,11,2,4.7
1166-PQLGG,0,1,1,72,2,0,0,19.55,0,24,1,1.6
3146-JTQHR,1,1,1,10,2,0,2,19.6,0,21,2,2.2
4291-YZODP,0,1,0,7,2,0,2,20.05,0,15,2,4.4
4395-PZMSN,1,0,0,5,0,2,1,85.55,0,25,1,1.8
6427-FEFIG,0,1,1,24,1,1,0,78.6,0,16,2,1.0
0017-IUDMW,0,1,1,72,0,5,0,116.8,0,22,1,4.5
8706-HRADD,1,1,0,21,1,5,1,43.55,0,21,2,2.3
9955-QOPOY,1,1,1,69,1,5,2,60.8,0,25,3,2.7
4385-ZKVNW,1,1,1,44,1,5,1,54.9,0,29,2,2.8
5446-DKWYW,0,0,1,61,1,1,2,65.2,0,29,2,4.4
2034-CGRHZ,1,0,0,24,0,1,1,102.95,1,9,3,2.4
5797-APWZC,0,1,0,1,0,2,1,90.6,1,6,0,4.6
3683-QKIUE,0,1,0,6,1,4,1,50.8,1,14,1,3.5
4228-ZGYUW,1,1,0,4,0,1,1,90.05,1,25,4,3.1
9031-ZVQPT,1,1,1,72,0,4,0,108.2,0,29,3,2.3
2990-IAJSV,1,1,0,72,1,5,0,92.0,0,16,0,2.0
8107-KNCIM,1,0,1,14,0,3,1,75.1,0,4,2,3.5
9027-YFHQJ,1,1,0,7,2,0,1,25.05,0,3,0,2.8
5176-LDKUH,0,1,0,48,0,1,2,75.15,0,30,3,4.6
4644-OBGFZ,1,1,1,55,2,0,2,19.5,0,20,2,3.0
7926-IJOOU,1,1,0,1,2,0,1,19.3,0,22,0,3.0
6480-YAGIY,1,1,0,45,0,4,2,112.2,0,10,4,2.7
4029-HPFVY,1,1,0,3,0,2,1,70.3,0,5,1,4.2
7602-DBTOU,0,1,1,71,2,0,0,19.6,0,28,1,2.7
5345-BMKWB,1,1,1,8,2,0,1,20.25,0,8,3,2.1
3519-ZKXGG,0,1,1,3,0,1,1,75.85,1,24,2,4.4
5457-COLHT,1,1,1,69,1,5,0,80.65,0,15,2,3.4
6416-TVAIH,1,1,1,1,0,3,1,68.5,1,11,1,3.4
5451-YHYPW,0,0,1,72,0,5,0,115.75,0,11,0,3.4
5108-ADXWO,1,1,0,11,0,2,1,73.5,1,22,2,3.9
7998-WNZEM,1,1,0,71,1,4,0,80.6,0,11,4,2.3
3066-RRJIO,0,1,0,1,0,1,1,69.95,1,17,4,1.1
4664-NJCMS,0,1,1,33,1,5,0,59.55,0,15,2,4.2
0307-BCOPK,0,1,0,16,2,0,2,19.05,0,24,2,1.5
7629-WFGLW,0,0,1,56,0,5,2,95.65,0,18,1,3.9
2542-HYGIQ,0,1,0,1,2,0,1,19.95,0,4,3,1.3
6715-OFDBP,1,1,0,5,1,2,1,70.05,1,28,1,2.5
5016-LIPDW,1,1,1,57,2,0,2,19.4,0,16,3,1.3
6481-LXPWL,1,1,1,56,1,1,2,36.1,0,29,4,3.1
1567-DSCIC,1,1,0,8,0,2,1,94.0,1,8,3,3.6
2150-UWTFY,0,1,1,22,1,2,1,61.15,1,4,1,1.7
6124-ACRHJ,0,1,0,1,2,0,1,19.75,0,10,2,2.5
9362-MWODR,0,1,0,40,1,4,1,64.1,0,6,3,4.7
9975-GPKZU,1,1,1,46,2,0,0,19.75,0,23,1,2.8
9625-RZFUK,1,1,1,63,2,0,0,19.7,0,26,4,4.2
5153-LXKDT,1,1,1,68,0,2,0,110.2,0,16,3,4.7
5161-UBZXI,1,1,1,69,0,4,0,106.35,0,13,4,4.9
1020-JPQOW,0,1,1,56,0,4,1,90.55,0,26,4,4.6
7919-ZODZZ,0,1,1,10,1,3,2,65.9,0,30,0,2.3
0565-JUPYD,1,1,0,63,0,4,2,104.5,0,16,3,4.9
6867-ACCZI,0,1,1,24,1,5,0,52.5,0,14,1,4.2
5939-XAIXZ,0,1,0,19,1,3,1,56.1,0,18,3,4.3
9054-FOWNV,1,1,1,22,0,3,1,88.75,0,8,3,1.1
2683-BPJSO,1,1,1,29,0,2,1,84.45,1,22,4,4.8
2157-MXBJS,1,1,1,13,1,1,2,75.3,1,3,4,4.1
8207-VVMYB,0,1,1,70,2,0,0,26.0,0,14,4,4.1
9732-EQMWY,0,1,1,49,0,1,1,99.4,0,9,4,1.3
9360-AHGNL,0,0,1,43,0,4,2,109.55,1,10,1,1.9
1087-UDSIH,0,1,0,3,2,0,1,19.6,1,11,2,4.8
5269-NRGDP,1,1,1,42,1,4,2,73.15,0,4,0,3.0
6195-MELTI,1,1,0,57,1,5,2,54.65,0,19,4,2.6
5485-WUYWF,1,0,0,2,1,3,1,66.4,1,22,4,4.4
2121-JAFOM,0,1,1,72,0,4,0,115.55,0,15,0,1.3
8818-DOPVL,0,0,0,46,0,3,1,104.45,0,7,4,2.7
2632-UCGVD,1,0,1,66,0,4,1,100.05,1,12,2,2.5
5445-PZWGX,1,1,0,62,0,4,2,102.0,1,14,3,2.4
1227-UDMZR,0,1,1,72,1,5,0,91.15,0,19,0,2.2
5198-HQAEN,1,1,1,35,0,4,2,89.7,0,23,1,1.8
9170-CCKOU,1,1,1,17,0,1,1,90.2,1,8,0,1.7
2167-FQSTQ,0,1,1,72,1,5,0,92.4,0,5,2,3.6
2819-GWENI,0,1,1,28,2,0,2,19.9,0,30,1,4.7
1043-YCUTE,1,1,1,56,2,0,0,25.15,1,17,3,3.0
3814-MLAXC,0,1,0,31,0,5,1,79.85,1,9,4,2.2
3572-UUHRS,1,1,0,45,2,0,2,18.85,0,8,0,1.6
2692-PFYTJ,0,1,0,1,2,0,1,25.75,0,6,1,4.3
1226-UDFZR,0,1,0,2,1,1,1,49.6,1,21,0,4.9
5955-EPOAZ,0,1,0,6,2,0,1,20.95,0,7,3,2.4
6821-JPCDC,0,1,1,48,0,2,2,97.05,0,5,0,2.2
8815-LMFLX,1,1,1,25,2,0,1,25.4,0,28,1,3.4
9135-HSWOC,1,1,1,64,2,0,0,19.7,0,27,2,4.1
8582-KRHPJ,1,1,0,50,1,1,1,35.0,0,11,1,2.8
5811-IWXYM,0,1,1,52,0,2,2,101.25,0,8,0,3.5
7044-YAACC,1,0,1,4,0,3,1,70.2,0,15,3,3.9
8189-XRIKE,0,0,0,32,0,3,1,90.95,0,29,4,4.8
1506-YJTYT,1,1,1,45,1,5,0,73.85,0,24,4,1.7
4123-DVHPH,1,1,1,9,0,3,1,88.05,0,30,3,5.0
6425-YQLLO,0,0,1,66,0,4,2,105.95,1,22,0,2.6
5442-UTCVD,1,1,0,3,0,2,1,91.85,1,6,3,3.9
2228-BZDEE,0,1,0,54,2,0,0,20.1,0,4,0,3.3
7734-DBOAI,0,1,1,1,1,4,1,40.1,1,28,1,2.9
2789-CZANW,0,1,1,64,0,5,0,110.3,0,6,2,3.8
2091-RFFBA,0,0,0,31,0,2,1,73.9,1,10,0,2.6
2114-MGINA,0,1,0,14,0,3,1,89.8,1,15,4,1.5
7596-LDUXP,0,1,0,12,0,1,2,85.15,0,12,4,3.0
3740-RLMVT,1,0,1,67,1,5,2,60.95,0,20,2,3.1
4489-SNOJF,0,1,1,35,1,5,1,72.25,1,11,0,1.8
2192-OZITF,0,1,0,45,1,5,0,73.55,0,3,2,4.7
5651-CPDND,1,1,0,10,1,1,1,46.0,0,15,1,1.9
2186-QZEYA,0,0,0,29,1,3,1,58.55,0,20,2,2.6
1131-ALZWV,0,1,0,24,2,0,2,24.6,0,17,1,1.6
7729-XBTWX,1,1,1,66,2,0,0,19.75,0,4,4,3.1
9134-WYRVP,1,1,0,51,0,3,2,86.35,0,13,1,2.2
3284-SVCRO,0,1,1,45,2,0,0,25.5,0,16,0,3.0
9732-OUYRN,0,1,1,49,2,0,2,19.0,0,24,0,1.9
0559-CKHUS,0,1,1,29,2,0,0,19.55,0,17,0,1.2
2931-SVLTV,1,1,1,40,0,5,1,110.1,0,16,0,4.1
6899-PPEEA,0,0,0,37,0,1,1,96.55,1,18,3,3.6
7504-UWHNB,1,1,0,25,0,3,1,69.75,0,25,1,2.4
2582-FFFZR,0,1,0,22,1,3,1,50.6,0,17,0,1.2
8908-NMQTX,1,1,0,72,1,4,0,65.6,0,21,2,4.5
2187-LZGPL,0,1,0,7,1,3,1,40.1,1,29,2,1.7
1431-AIDJQ,1,1,1,33,1,5,0,82.1,0,11,3,4.7
6288-LBEAR,0,1,0,23,0,5,1,79.1,0,7,1,2.9
4597-NUCQV,1,0,0,24,0,3,1,101.25,1,7,1,2.4
9019-QVLZD,0,1,0,1,0,2,1,79.55,1,13,1,4.0
8413-YNHNV,1,1,0,69,1,4,0,90.65,0,30,3,4.5
5808-TOTXO,0,1,0,3,2,0,2,20.55,0,22,1,2.5
4369-NYSCF,1,1,0,56,1,5,2,75.75,0,27,1,2.6
6333-YDVLT,1,1,0,65,0,4,2,110.0,0,26,0,2.7
5324-KTGCG,1,1,1,71,2,0,2,20.85,0,30,1,4.7
5599-HVLTW,0,0,0,14,0,2,1,80.35,0,6,0,3.8
7394-LWLYN,0,1,0,2,0,2,1,70.15,0,22,0,2.0
3707-LRWZD,0,1,0,32,0,1,2,84.05,1,20,1,1.7
6873-UDNLD,1,1,0,40,1,3,1,67.45,0,27,2,1.9
2700-LUEVA,1,1,0,1,2,0,1,20.75,0,5,4,2.1
1455-ESIQH,1,1,0,1,0,2,1,89.1,1,6,2,1.9
0958-YHXGP,0,1,0,7,0,1,1,69.9,0,16,1,3.6
1101-SSWAG,0,1,1,15,1,2,1,51.1,0,9,1,1.5
2979-SXESE,0,1,1,17,0,2,1,94.4,1,28,2,2.5
4013-TLDHQ,1,1,0,19,0,2,1,78.25,1,10,1,3.5
5743-KHMNA,1,1,0,71,2,0,0,25.55,0,26,0,2.2
4194-FJARJ,0,1,1,54,1,4,0,60.0,0,18,3,1.3
5325-UWTWJ,1,1,1,31,0,4,1,90.55,0,22,1,1.3
3969-GYXEL,0,1,0,11,0,1,1,76.4,0,17,1,1.5
9208-OLGAQ,0,0,0,18,0,1,1,84.95,0,9,2,4.3
3244-CQPHU,0,0,0,72,0,5,0,110.1,0,28,0,3.6
2674-MLXMN,0,0,0,71,0,2,1,99.65,0,19,2,1.3
9708-HPXWZ,1,0,0,5,1,5,1,45.4,0,24,2,2.6
6992-TKNYO,1,1,1,38,1,4,2,69.0,0,24,1,2.1
4468-YDOVK,1,1,0,5,1,5,1,48.65,0,24,0,3.3
3754-DXMRT,1,0,0,2,1,3,1,44.15,1,14,1,3.1
5792-JALQC,0,0,0,52,1,2,0,59.85,0,20,1,2.9
7130-VTEWQ,0,0,0,8,0,2,1,75.75,1,26,1,2.3
2200-DSAAL,0,1,0,68,1,1,0,80.65,0,16,1,1.6
4302-ZYFEL,1,1,1,69,2,0,2,20.55,0,17,3,4.0
9351-LZYGF,0,1,1,42,1,4,1,66.4,0,17,4,4.5
4366-CTOUZ,0,1,0,50,0,5,0,100.2,0,7,0,4.8
6121-VZNQB,0,1,0,1,2,0,1,19.1,1,18,3,1.2
7903-CMPEY,1,0,1,1,0,3,1,80.3,1,7,4,4.0
1518-OMDIK,1,1,1,33,1,1,1,44.55,0,4,4,3.9
6671-NGWON,0,1,0,7,2,0,1,20.35,0,22,4,4.8
0595-ITUDF,1,1,1,64,0,1,1,91.8,0,30,3,2.0
6996-KNSML,0,1,0,1,0,3,1,74.9,1,27,0,4.0
1955-IBMMB,1,1,0,59,2,0,0,20.2,0,11,2,1.2
0096-BXERS,0,1,1,6,1,1,1,50.35,0,24,4,3.5
3806-YAZOV,0,1,0,3,2,0,1,18.8,0,29,2,2.4
7998-ZLXWN,0,1,1,15,2,0,1,20.45,0,11,2,4.1
6253-WRFHY,1,1,1,13,1,3,2,64.75,0,6,1,4.5
9133-AYJZG,0,1,0,23,0,2,1,98.7,0,17,2,2.5
2675-OTVVJ,1,0,1,31,0,2,1,89.45,0,13,1,3.1
8680-CGLTP,1,1,0,29,1,4,2,58.75,0,3,0,1.5
8430-TWCBX,0,1,1,49,2,0,2,20.7,0,20,0,2.7
5018-GWURO,0,1,1,56,0,2,1,85.6,0,3,1,2.4
6741-QRLUP,0,1,0,63,1,4,0,80.3,0,10,0,1.7
